"window_idx","cluster","obs_start","obs_end"
1374,0,13730,13940
1375,0,13740,13950
1376,0,13750,13960
1377,0,13760,13970
1378,1,13770,13980
1379,1,13780,13990
1380,1,13790,14000
1381,0,13800,14010
1382,0,13810,14020
1383,0,13820,14030
1384,0,13830,14040
1385,0,13840,14050
1386,0,13850,14060
1387,0,13860,14070
1388,0,13870,14080
1389,0,13880,14090
1390,0,13890,14100
1391,0,13900,14110
1392,0,13910,14120
1393,0,13920,14130
1394,0,13930,14140
1395,0,13940,14150
1396,0,13950,14160
1397,0,13960,14170
1398,1,13970,14180
1399,1,13980,14190
1400,0,13990,14200
1401,0,14000,14210
1402,0,14010,14220
1403,0,14020,14230
1404,0,14030,14240
1405,0,14040,14250
1406,0,14050,14260
1407,0,14060,14270
1408,0,14070,14280
1409,0,14080,14290
1410,0,14090,14300
1411,0,14100,14310
1412,0,14110,14320
1413,0,14120,14330
1414,0,14130,14340
1415,0,14140,14350
1416,0,14150,14360
1417,1,14160,14370
1418,1,14170,14380
1419,0,14180,14390
1420,0,14190,14400
1421,0,14200,14410
1422,0,14210,14420
1423,0,14220,14430
1424,0,14230,14440
1425,0,14240,14450
1426,0,14250,14460
1427,0,14260,14470
1428,0,14270,14480
1429,0,14280,14490
1430,0,14290,14500
1431,0,14300,14510
1432,0,14310,14520
1433,0,14320,14530
1434,0,14330,14540
1435,0,14340,14550
1436,1,14350,14560
1437,1,14360,14570
1438,1,14370,14580
1439,0,14380,14590
1440,0,14390,14600
1441,0,14400,14610
1442,0,14410,14620
1443,0,14420,14630
1444,0,14430,14640
1445,0,14440,14650
1446,0,14450,14660
1447,0,14460,14670
1448,0,14470,14680
1449,0,14480,14690
1450,0,14490,14700
1451,0,14500,14710
1452,0,14510,14720
1453,0,14520,14730
1454,0,14530,14740
1455,0,14540,14750
1456,1,14550,14760
1457,1,14560,14770
1458,0,14570,14780
1459,0,14580,14790
1460,0,14590,14800
1461,0,14600,14810
1462,0,14610,14820
1463,0,14620,14830
1464,0,14630,14840
1465,0,14640,14850
1466,0,14650,14860
1467,0,14660,14870
1468,0,14670,14880
1469,0,14680,14890
1470,0,14690,14900
1471,0,14700,14910
1472,0,14710,14920
1473,0,14720,14930
1474,0,14730,14940
1475,1,14740,14950
1476,1,14750,14960
1477,0,14760,14970
1478,0,14770,14980
1479,0,14780,14990
1480,0,14790,15000
1481,0,14800,15010
1482,0,14810,15020
1483,0,14820,15030
1484,0,14830,15040
1485,0,14840,15050
1486,0,14850,15060
1487,0,14860,15070
1488,0,14870,15080
1489,0,14880,15090
1490,0,14890,15100
1491,0,14900,15110
1492,0,14910,15120
1493,0,14920,15130
1494,0,14930,15140
1495,1,14940,15150
1496,1,14950,15160
1497,0,14960,15170
1498,0,14970,15180
1499,0,14980,15190
1500,0,14990,15200
1501,0,15000,15210
1502,0,15010,15220
1503,0,15020,15230
1504,0,15030,15240
1505,0,15040,15250
1506,0,15050,15260
1507,0,15060,15270
1508,0,15070,15280
1509,0,15080,15290
1510,0,15090,15300
1511,0,15100,15310
1512,0,15110,15320
1513,0,15120,15330
1514,1,15130,15340
1515,1,15140,15350
1516,1,15150,15360
1517,0,15160,15370
1518,0,15170,15380
1519,0,15180,15390
1520,0,15190,15400
1521,0,15200,15410
1522,0,15210,15420
1523,0,15220,15430
1524,0,15230,15440
1525,0,15240,15450
1526,0,15250,15460
1527,0,15260,15470
1528,0,15270,15480
1529,0,15280,15490
1530,0,15290,15500
1531,0,15300,15510
1532,0,15310,15520
1533,0,15320,15530
1534,1,15330,15540
1535,1,15340,15550
1536,0,15350,15560
1537,0,15360,15570
1538,0,15370,15580
1539,0,15380,15590
1540,0,15390,15600
1541,0,15400,15610
1542,0,15410,15620
1543,0,15420,15630
1544,0,15430,15640
1545,0,15440,15650
1546,0,15450,15660
1547,0,15460,15670
1548,0,15470,15680
1549,0,15480,15690
1550,0,15490,15700
1551,0,15500,15710
1552,0,15510,15720
1553,1,15520,15730
1554,1,15530,15740
1555,0,15540,15750
1556,0,15550,15760
1557,0,15560,15770
1558,0,15570,15780
1559,0,15580,15790
1560,0,15590,15800
1561,0,15600,15810
1562,0,15610,15820
1563,0,15620,15830
1564,0,15630,15840
1565,0,15640,15850
1566,0,15650,15860
1567,0,15660,15870
1568,0,15670,15880
1569,0,15680,15890
1570,0,15690,15900
1571,0,15700,15910
1572,1,15710,15920
1573,1,15720,15930
1574,1,15730,15940
1575,0,15740,15950
1576,0,15750,15960
1577,0,15760,15970
1578,0,15770,15980
1579,0,15780,15990
1580,0,15790,16000
1581,0,15800,16010
1582,0,15810,16020
1583,0,15820,16030
1584,0,15830,16040
1585,0,15840,16050
1586,0,15850,16060
1587,0,15860,16070
1588,0,15870,16080
1589,0,15880,16090
1590,0,15890,16100
1591,0,15900,16110
1592,1,15910,16120
1593,1,15920,16130
1594,0,15930,16140
1595,0,15940,16150
1596,0,15950,16160
1597,0,15960,16170
1598,0,15970,16180
1599,0,15980,16190
1600,0,15990,16200
1601,0,16000,16210
1602,0,16010,16220
1603,0,16020,16230
1604,0,16030,16240
1605,0,16040,16250
1606,0,16050,16260
1607,0,16060,16270
1608,0,16070,16280
1609,0,16080,16290
1610,0,16090,16300
1611,1,16100,16310
1612,1,16110,16320
1613,1,16120,16330
1614,0,16130,16340
1615,0,16140,16350
1616,0,16150,16360
1617,0,16160,16370
1618,0,16170,16380
1619,0,16180,16390
1620,0,16190,16400
1621,0,16200,16410
1622,0,16210,16420
1623,0,16220,16430
1624,0,16230,16440
1625,0,16240,16450
1626,0,16250,16460
1627,0,16260,16470
1628,0,16270,16480
1629,0,16280,16490
1630,1,16290,16500
1631,1,16300,16510
1632,1,16310,16520
1633,0,16320,16530
1634,0,16330,16540
1635,0,16340,16550
1636,0,16350,16560
1637,0,16360,16570
1638,0,16370,16580
1639,0,16380,16590
1640,0,16390,16600
1641,0,16400,16610
1642,0,16410,16620
1643,0,16420,16630
1644,0,16430,16640
1645,0,16440,16650
1646,0,16450,16660
1647,0,16460,16670
1648,0,16470,16680
1649,0,16480,16690
1650,1,16490,16700
1651,1,16500,16710
1652,0,16510,16720
1653,0,16520,16730
1654,0,16530,16740
1655,0,16540,16750
1656,0,16550,16760
1657,0,16560,16770
1658,0,16570,16780
1659,0,16580,16790
1660,0,16590,16800
1661,0,16600,16810
1662,0,16610,16820
1663,0,16620,16830
1664,0,16630,16840
1665,0,16640,16850
1666,0,16650,16860
1667,0,16660,16870
1668,0,16670,16880
1669,1,16680,16890
1670,1,16690,16900
1671,1,16700,16910
1672,0,16710,16920
1673,0,16720,16930
1674,0,16730,16940
1675,0,16740,16950
1676,0,16750,16960
1677,0,16760,16970
1678,0,16770,16980
1679,0,16780,16990
1680,0,16790,17000
1681,0,16800,17010
1682,0,16810,17020
1683,0,16820,17030
1684,0,16830,17040
1685,0,16840,17050
1686,0,16850,17060
1687,0,16860,17070
1688,0,16870,17080
1689,1,16880,17090
1690,1,16890,17100
1691,1,16900,17110
1692,0,16910,17120
1693,0,16920,17130
1694,0,16930,17140
1695,0,16940,17150
1696,0,16950,17160
1697,0,16960,17170
1698,0,16970,17180
1699,0,16980,17190
1700,0,16990,17200
1701,0,17000,17210
1702,0,17010,17220
1703,0,17020,17230
1704,0,17030,17240
1705,0,17040,17250
1706,0,17050,17260
1707,0,17060,17270
1708,0,17070,17280
1709,1,17080,17290
1710,1,17090,17300
1711,0,17100,17310
1712,0,17110,17320
1713,0,17120,17330
1714,0,17130,17340
1715,0,17140,17350
1716,0,17150,17360
1717,0,17160,17370
1718,0,17170,17380
1719,0,17180,17390
1720,0,17190,17400
1721,0,17200,17410
1722,0,17210,17420
1723,0,17220,17430
1724,0,17230,17440
1725,0,17240,17450
1726,0,17250,17460
1727,0,17260,17470
1728,0,17270,17480
1729,1,17280,17490
1730,1,17290,17500
1731,0,17300,17510
1732,0,17310,17520
1733,0,17320,17530
1734,0,17330,17540
1735,0,17340,17550
1736,0,17350,17560
1737,0,17360,17570
1738,0,17370,17580
1739,0,17380,17590
1740,0,17390,17600
1741,0,17400,17610
1742,0,17410,17620
1743,0,17420,17630
1744,0,17430,17640
1745,0,17440,17650
1746,0,17450,17660
1747,0,17460,17670
1748,0,17470,17680
1749,1,17480,17690
1750,1,17490,17700
1751,0,17500,17710
1752,0,17510,17720
1753,0,17520,17730
1754,0,17530,17740
1755,0,17540,17750
1756,0,17550,17760
1757,0,17560,17770
1758,0,17570,17780
1759,0,17580,17790
1760,0,17590,17800
1761,0,17600,17810
1762,0,17610,17820
1763,0,17620,17830
1764,0,17630,17840
1765,0,17640,17850
1766,0,17650,17860
1767,0,17660,17870
1768,0,17670,17880
1769,1,17680,17890
1770,1,17690,17900
1771,0,17700,17910
1772,0,17710,17920
1773,0,17720,17930
1774,0,17730,17940
1775,0,17740,17950
1776,0,17750,17960
1777,0,17760,17970
1778,0,17770,17980
1779,0,17780,17990
1780,0,17790,18000
1781,0,17800,18010
1782,0,17810,18020
1783,0,17820,18030
1784,0,17830,18040
1785,0,17840,18050
1786,0,17850,18060
1787,0,17860,18070
1788,0,17870,18080
1789,1,17880,18090
1790,1,17890,18100
1791,0,17900,18110
1792,0,17910,18120
1793,0,17920,18130
1794,0,17930,18140
1795,0,17940,18150
1796,0,17950,18160
1797,0,17960,18170
1798,0,17970,18180
1799,0,17980,18190
1800,0,17990,18200
1801,0,18000,18210
1802,0,18010,18220
1803,0,18020,18230
1804,0,18030,18240
1805,0,18040,18250
1806,0,18050,18260
1807,0,18060,18270
1808,1,18070,18280
1809,1,18080,18290
1810,0,18090,18300
1811,0,18100,18310
1812,0,18110,18320
1813,0,18120,18330
1814,0,18130,18340
1815,0,18140,18350
1816,0,18150,18360
1817,0,18160,18370
1818,0,18170,18380
1819,0,18180,18390
1820,0,18190,18400
1821,0,18200,18410
1822,0,18210,18420
1823,0,18220,18430
1824,0,18230,18440
1825,0,18240,18450
1826,0,18250,18460
1827,0,18260,18470
1828,0,18270,18480
1829,1,18280,18490
1830,1,18290,18500
1831,0,18300,18510
1832,0,18310,18520
1833,0,18320,18530
1834,0,18330,18540
1835,0,18340,18550
1836,0,18350,18560
1837,0,18360,18570
1838,0,18370,18580
1839,0,18380,18590
1840,0,18390,18600
1841,0,18400,18610
1842,0,18410,18620
1843,0,18420,18630
1844,0,18430,18640
1845,0,18440,18650
1846,0,18450,18660
1847,0,18460,18670
1848,0,18470,18680
1849,1,18480,18690
1850,1,18490,18700
1851,0,18500,18710
1852,0,18510,18720
1853,0,18520,18730
1854,0,18530,18740
1855,0,18540,18750
1856,0,18550,18760
1857,0,18560,18770
1858,0,18570,18780
1859,0,18580,18790
1860,0,18590,18800
1861,0,18600,18810
1862,0,18610,18820
1863,0,18620,18830
1864,0,18630,18840
1865,0,18640,18850
1866,0,18650,18860
1867,0,18660,18870
1868,0,18670,18880
1869,1,18680,18890
1870,1,18690,18900
1871,0,18700,18910
1872,0,18710,18920
1873,0,18720,18930
1874,0,18730,18940
1875,0,18740,18950
1876,0,18750,18960
1877,0,18760,18970
1878,0,18770,18980
1879,0,18780,18990
1880,0,18790,19000
1881,0,18800,19010
1882,0,18810,19020
1883,0,18820,19030
1884,0,18830,19040
1885,0,18840,19050
1886,0,18850,19060
1887,0,18860,19070
1888,0,18870,19080
1889,1,18880,19090
1890,1,18890,19100
1891,0,18900,19110
1892,0,18910,19120
1893,0,18920,19130
1894,0,18930,19140
1895,0,18940,19150
1896,0,18950,19160
1897,0,18960,19170
1898,0,18970,19180
1899,0,18980,19190
1900,0,18990,19200
1901,0,19000,19210
1902,0,19010,19220
1903,0,19020,19230
1904,0,19030,19240
1905,0,19040,19250
1906,0,19050,19260
1907,0,19060,19270
1908,0,19070,19280
1909,0,19080,19290
1910,1,19090,19300
1911,1,19100,19310
1912,0,19110,19320
1913,0,19120,19330
1914,0,19130,19340
1915,0,19140,19350
1916,0,19150,19360
1917,0,19160,19370
1918,0,19170,19380
1919,0,19180,19390
1920,0,19190,19400
1921,0,19200,19410
1922,0,19210,19420
1923,0,19220,19430
1924,0,19230,19440
1925,0,19240,19450
1926,0,19250,19460
1927,0,19260,19470
1928,0,19270,19480
1929,0,19280,19490
1930,0,19290,19500
1931,1,19300,19510
1932,1,19310,19520
1933,0,19320,19530
1934,0,19330,19540
1935,0,19340,19550
1936,0,19350,19560
1937,0,19360,19570
1938,2,19370,19580
1939,2,19380,19590
1940,2,19390,19600
1941,2,19400,19610
1942,2,19410,19620
1943,2,19420,19630
1944,0,19430,19640
1945,0,19440,19650
1946,0,19450,19660
1947,0,19460,19670
1948,0,19470,19680
1949,0,19480,19690
1950,0,19490,19700
1951,1,19500,19710
1952,1,19510,19720
1953,0,19520,19730
1954,0,19530,19740
1955,0,19540,19750
1956,0,19550,19760
1957,0,19560,19770
1958,0,19570,19780
1959,0,19580,19790
1960,0,19590,19800
1961,0,19600,19810
1962,0,19610,19820
1963,0,19620,19830
1964,0,19630,19840
1965,0,19640,19850
1966,0,19650,19860
1967,0,19660,19870
1968,0,19670,19880
1969,0,19680,19890
1970,1,19690,19900
1971,1,19700,19910
1972,2,19710,19920
1973,0,19720,19930
1974,0,19730,19940
1975,0,19740,19950
1976,0,19750,19960
1977,0,19760,19970
1978,0,19770,19980
1979,0,19780,19990
1980,0,19790,20000
1981,0,19800,20010
1982,0,19810,20020
1983,0,19820,20030
1984,0,19830,20040
1985,0,19840,20050
1986,0,19850,20060
1987,0,19860,20070
1988,0,19870,20080
1989,1,19880,20090
1990,1,19890,20100
1991,1,19900,20110
1992,0,19910,20120
1993,0,19920,20130
1994,0,19930,20140
1995,0,19940,20150
1996,0,19950,20160
1997,0,19960,20170
1998,0,19970,20180
1999,0,19980,20190
2000,0,19990,20200
2001,0,20000,20210
2002,0,20010,20220
2003,0,20020,20230
2004,0,20030,20240
2005,0,20040,20250
2006,0,20050,20260
2007,0,20060,20270
2008,1,20070,20280
2009,1,20080,20290
2010,1,20090,20300
2011,0,20100,20310
2012,0,20110,20320
2013,0,20120,20330
2014,0,20130,20340
2015,0,20140,20350
2016,0,20150,20360
2017,0,20160,20370
2018,0,20170,20380
2019,0,20180,20390
2020,0,20190,20400
2021,0,20200,20410
2022,0,20210,20420
2023,0,20220,20430
2024,0,20230,20440
2025,0,20240,20450
2026,0,20250,20460
2027,1,20260,20470
2028,1,20270,20480
2029,1,20280,20490
2030,0,20290,20500
2031,0,20300,20510
2032,0,20310,20520
2033,0,20320,20530
2034,0,20330,20540
2035,0,20340,20550
2036,0,20350,20560
2037,0,20360,20570
2038,0,20370,20580
2039,0,20380,20590
2040,0,20390,20600
2041,0,20400,20610
2042,0,20410,20620
2043,0,20420,20630
2044,0,20430,20640
2045,0,20440,20650
2046,1,20450,20660
2047,1,20460,20670
2048,1,20470,20680
2049,0,20480,20690
2050,0,20490,20700
2051,0,20500,20710
2052,0,20510,20720
2053,0,20520,20730
2054,0,20530,20740
2055,0,20540,20750
2056,0,20550,20760
2057,0,20560,20770
2058,0,20570,20780
2059,0,20580,20790
2060,0,20590,20800
2061,0,20600,20810
2062,0,20610,20820
2063,0,20620,20830
2064,0,20630,20840
2065,1,20640,20850
2066,1,20650,20860
2067,1,20660,20870
2068,0,20670,20880
2069,0,20680,20890
2070,0,20690,20900
2071,0,20700,20910
2072,0,20710,20920
2073,0,20720,20930
2074,0,20730,20940
2075,0,20740,20950
2076,0,20750,20960
2077,0,20760,20970
2078,0,20770,20980
2079,0,20780,20990
2080,0,20790,21000
2081,0,20800,21010
2082,0,20810,21020
2083,2,20820,21030
2084,1,20830,21040
2085,1,20840,21050
2086,2,20850,21060
2087,0,20860,21070
2088,0,20870,21080
2089,0,20880,21090
2090,0,20890,21100
2091,0,20900,21110
2092,0,20910,21120
2093,0,20920,21130
2094,0,20930,21140
2095,0,20940,21150
2096,0,20950,21160
2097,0,20960,21170
2098,0,20970,21180
2099,0,20980,21190
2100,0,20990,21200
2101,0,21000,21210
2102,1,21010,21220
2103,1,21020,21230
2104,1,21030,21240
2105,0,21040,21250
2106,0,21050,21260
2107,0,21060,21270
2108,0,21070,21280
2109,0,21080,21290
2110,0,21090,21300
2111,0,21100,21310
2112,0,21110,21320
2113,0,21120,21330
2114,0,21130,21340
2115,0,21140,21350
2116,0,21150,21360
2117,0,21160,21370
2118,0,21170,21380
2119,0,21180,21390
2120,0,21190,21400
2121,1,21200,21410
2122,1,21210,21420
2123,1,21220,21430
2124,0,21230,21440
2125,0,21240,21450
2126,0,21250,21460
2127,0,21260,21470
2128,0,21270,21480
2129,0,21280,21490
2130,0,21290,21500
2131,0,21300,21510
2132,0,21310,21520
2133,0,21320,21530
2134,0,21330,21540
2135,0,21340,21550
2136,0,21350,21560
2137,0,21360,21570
2138,0,21370,21580
2139,0,21380,21590
2140,1,21390,21600
2141,1,21400,21610
2142,1,21410,21620
2143,0,21420,21630
2144,0,21430,21640
2145,0,21440,21650
2146,0,21450,21660
2147,0,21460,21670
2148,0,21470,21680
2149,0,21480,21690
2150,0,21490,21700
2151,0,21500,21710
2152,0,21510,21720
2153,0,21520,21730
2154,0,21530,21740
2155,0,21540,21750
2156,0,21550,21760
2157,0,21560,21770
2158,0,21570,21780
2159,0,21580,21790
2160,1,21590,21800
2161,1,21600,21810
2162,0,21610,21820
2163,0,21620,21830
2164,0,21630,21840
2165,0,21640,21850
2166,0,21650,21860
2167,0,21660,21870
2168,0,21670,21880
2169,0,21680,21890
2170,0,21690,21900
2171,0,21700,21910
2172,0,21710,21920
2173,0,21720,21930
2174,0,21730,21940
2175,0,21740,21950
2176,0,21750,21960
2177,0,21760,21970
2178,0,21770,21980
2179,1,21780,21990
2180,1,21790,22000
2181,1,21800,22010
2182,0,21810,22020
2183,0,21820,22030
2184,0,21830,22040
2185,0,21840,22050
2186,0,21850,22060
2187,0,21860,22070
2188,0,21870,22080
2189,0,21880,22090
2190,0,21890,22100
2191,0,21900,22110
2192,0,21910,22120
2193,0,21920,22130
2194,0,21930,22140
2195,0,21940,22150
2196,0,21950,22160
2197,0,21960,22170
2198,0,21970,22180
2199,1,21980,22190
2200,1,21990,22200
2201,0,22000,22210
2202,0,22010,22220
2203,0,22020,22230
2204,0,22030,22240
2205,0,22040,22250
2206,0,22050,22260
2207,0,22060,22270
2208,0,22070,22280
2209,0,22080,22290
2210,0,22090,22300
2211,0,22100,22310
2212,0,22110,22320
2213,0,22120,22330
2214,0,22130,22340
2215,0,22140,22350
2216,0,22150,22360
2217,0,22160,22370
2218,0,22170,22380
2219,1,22180,22390
2220,1,22190,22400
2221,0,22200,22410
2222,0,22210,22420
2223,0,22220,22430
2224,0,22230,22440
2225,0,22240,22450
2226,0,22250,22460
2227,0,22260,22470
2228,0,22270,22480
2229,0,22280,22490
2230,0,22290,22500
2231,0,22300,22510
2232,0,22310,22520
2233,0,22320,22530
2234,0,22330,22540
2235,0,22340,22550
2236,0,22350,22560
2237,0,22360,22570
2238,0,22370,22580
2239,1,22380,22590
2240,1,22390,22600
2241,0,22400,22610
2242,0,22410,22620
2243,0,22420,22630
2244,0,22430,22640
2245,0,22440,22650
2246,0,22450,22660
2247,0,22460,22670
2248,0,22470,22680
2249,0,22480,22690
2250,0,22490,22700
2251,0,22500,22710
2252,0,22510,22720
2253,0,22520,22730
2254,0,22530,22740
2255,0,22540,22750
2256,0,22550,22760
2257,0,22560,22770
2258,0,22570,22780
2259,0,22580,22790
2260,1,22590,22800
2261,1,22600,22810
2262,0,22610,22820
2263,0,22620,22830
2264,0,22630,22840
2265,0,22640,22850
2266,0,22650,22860
2267,0,22660,22870
2268,0,22670,22880
2269,0,22680,22890
2270,0,22690,22900
2271,0,22700,22910
2272,0,22710,22920
2273,0,22720,22930
2274,0,22730,22940
2275,0,22740,22950
2276,0,22750,22960
2277,0,22760,22970
2278,0,22770,22980
2279,0,22780,22990
2280,1,22790,23000
2281,1,22800,23010
2282,0,22810,23020
2283,0,22820,23030
2284,0,22830,23040
2285,0,22840,23050
2286,0,22850,23060
2287,0,22860,23070
2288,0,22870,23080
2289,0,22880,23090
2290,0,22890,23100
2291,0,22900,23110
2292,0,22910,23120
2293,0,22920,23130
2294,0,22930,23140
2295,0,22940,23150
2296,0,22950,23160
2297,0,22960,23170
2298,0,22970,23180
2299,0,22980,23190
2300,0,22990,23200
2301,1,23000,23210
2302,1,23010,23220
2303,0,23020,23230
2304,0,23030,23240
2305,0,23040,23250
2306,0,23050,23260
2307,0,23060,23270
2308,0,23070,23280
2309,0,23080,23290
2310,0,23090,23300
2311,0,23100,23310
2312,0,23110,23320
2313,0,23120,23330
2314,0,23130,23340
2315,0,23140,23350
2316,0,23150,23360
2317,0,23160,23370
2318,0,23170,23380
2319,0,23180,23390
2320,0,23190,23400
2321,0,23200,23410
2322,1,23210,23420
2323,0,23220,23430
2324,0,23230,23440
2325,0,23240,23450
2326,0,23250,23460
2327,0,23260,23470
2328,0,23270,23480
2329,0,23280,23490
2330,0,23290,23500
2331,0,23300,23510
2332,0,23310,23520
2333,0,23320,23530
2334,0,23330,23540
2335,0,23340,23550
2336,0,23350,23560
2337,0,23360,23570
2338,0,23370,23580
2339,0,23380,23590
2340,0,23390,23600
2341,0,23400,23610
2342,1,23410,23620
2343,1,23420,23630
2344,0,23430,23640
2345,0,23440,23650
2346,0,23450,23660
2347,0,23460,23670
2348,0,23470,23680
2349,0,23480,23690
2350,0,23490,23700
2351,0,23500,23710
2352,0,23510,23720
2353,0,23520,23730
2354,0,23530,23740
2355,0,23540,23750
2356,0,23550,23760
2357,0,23560,23770
2358,0,23570,23780
2359,0,23580,23790
2360,0,23590,23800
2361,0,23600,23810
2362,1,23610,23820
2363,1,23620,23830
2364,0,23630,23840
2365,0,23640,23850
2366,0,23650,23860
2367,0,23660,23870
2368,0,23670,23880
2369,0,23680,23890
2370,0,23690,23900
2371,0,23700,23910
2372,0,23710,23920
2373,0,23720,23930
2374,0,23730,23940
2375,0,23740,23950
2376,0,23750,23960
2377,0,23760,23970
2378,0,23770,23980
2379,0,23780,23990
2380,0,23790,24000
2381,0,23800,24010
2382,0,23810,24020
2383,1,23820,24030
2384,1,23830,24040
2385,0,23840,24050
2386,0,23850,24060
2387,0,23860,24070
2388,0,23870,24080
2389,0,23880,24090
2390,0,23890,24100
2391,0,23900,24110
2392,0,23910,24120
2393,0,23920,24130
2394,0,23930,24140
2395,0,23940,24150
2396,0,23950,24160
2397,0,23960,24170
2398,0,23970,24180
2399,0,23980,24190
2400,0,23990,24200
2401,0,24000,24210
2402,0,24010,24220
2403,0,24020,24230
2404,1,24030,24240
2405,0,24040,24250
2406,0,24050,24260
2407,0,24060,24270
2408,0,24070,24280
2409,0,24080,24290
2410,0,24090,24300
2411,0,24100,24310
2412,0,24110,24320
2413,0,24120,24330
2414,0,24130,24340
2415,0,24140,24350
2416,0,24150,24360
2417,0,24160,24370
2418,0,24170,24380
2419,0,24180,24390
2420,0,24190,24400
2421,0,24200,24410
2422,0,24210,24420
2423,0,24220,24430
2424,0,24230,24440
2425,1,24240,24450
2426,0,24250,24460
2427,0,24260,24470
2428,0,24270,24480
2429,0,24280,24490
2430,0,24290,24500
2431,0,24300,24510
2432,0,24310,24520
2433,0,24320,24530
2434,0,24330,24540
2435,0,24340,24550
2436,0,24350,24560
2437,0,24360,24570
2438,0,24370,24580
2439,0,24380,24590
2440,0,24390,24600
2441,0,24400,24610
2442,0,24410,24620
2443,0,24420,24630
2444,0,24430,24640
2445,1,24440,24650
2446,1,24450,24660
2447,0,24460,24670
2448,0,24470,24680
2449,0,24480,24690
2450,0,24490,24700
2451,0,24500,24710
2452,0,24510,24720
2453,0,24520,24730
2454,0,24530,24740
2455,0,24540,24750
2456,0,24550,24760
2457,0,24560,24770
2458,0,24570,24780
2459,0,24580,24790
2460,0,24590,24800
2461,0,24600,24810
2462,0,24610,24820
2463,0,24620,24830
2464,0,24630,24840
2465,1,24640,24850
2466,1,24650,24860
2467,0,24660,24870
2468,0,24670,24880
2469,0,24680,24890
2470,0,24690,24900
2471,1,24700,24910
2472,1,24710,24920
2473,1,24720,24930
2474,1,24730,24940
2475,1,24740,24950
2476,1,24750,24960
2477,1,24760,24970
2478,1,24770,24980
2479,1,24780,24990
2480,1,24790,25000
2481,1,24800,25010
2482,1,24810,25020
2483,1,24820,25030
2484,1,24830,25040
2485,1,24840,25050
2486,1,24850,25060
2487,1,24860,25070
2488,1,24870,25080
2489,1,24880,25090
2490,1,24890,25100
2491,1,24900,25110
2492,1,24910,25120
2493,2,24920,25130
2494,2,24930,25140
2495,2,24940,25150
2496,2,24950,25160
2497,2,24960,25170
2498,2,24970,25180
2499,2,24980,25190
2500,2,24990,25200
2501,2,25000,25210
2502,2,25010,25220
2503,2,25020,25230
2504,2,25030,25240
2505,2,25040,25250
2506,2,25050,25260
2507,2,25060,25270
2508,2,25070,25280
2509,2,25080,25290
2510,2,25090,25300
2511,2,25100,25310
2512,2,25110,25320
2513,2,25120,25330
2514,2,25130,25340
2515,2,25140,25350
2516,2,25150,25360
2517,2,25160,25370
2518,2,25170,25380
2519,2,25180,25390
2520,2,25190,25400
2521,2,25200,25410
2522,2,25210,25420
2523,2,25220,25430
2524,2,25230,25440
2525,2,25240,25450
2526,2,25250,25460
2527,2,25260,25470
2528,2,25270,25480
2529,2,25280,25490
2530,2,25290,25500
2531,2,25300,25510
2532,2,25310,25520
2533,2,25320,25530
2534,2,25330,25540
2535,2,25340,25550
2536,2,25350,25560
2537,2,25360,25570
2538,2,25370,25580
2539,2,25380,25590
2540,2,25390,25600
2541,2,25400,25610
2542,2,25410,25620
2543,2,25420,25630
2544,2,25430,25640
2545,2,25440,25650
2546,2,25450,25660
2547,2,25460,25670
2548,2,25470,25680
2549,2,25480,25690
2550,2,25490,25700
2551,2,25500,25710
2552,2,25510,25720
2553,2,25520,25730
2554,2,25530,25740
2555,2,25540,25750
2556,2,25550,25760
2557,2,25560,25770
2558,2,25570,25780
2559,2,25580,25790
2560,2,25590,25800
2561,2,25600,25810
2562,2,25610,25820
2563,2,25620,25830
2564,2,25630,25840
2565,2,25640,25850
2566,2,25650,25860
2567,2,25660,25870
2568,2,25670,25880
2569,2,25680,25890
2570,2,25690,25900
2571,2,25700,25910
2572,2,25710,25920
2573,2,25720,25930
2574,2,25730,25940
2575,2,25740,25950
2576,2,25750,25960
2577,2,25760,25970
2578,2,25770,25980
2579,2,25780,25990
2580,2,25790,26000
2581,2,25800,26010
2582,2,25810,26020
2583,2,25820,26030
2584,2,25830,26040
2585,2,25840,26050
2586,2,25850,26060
2587,2,25860,26070
2588,2,25870,26080
2589,2,25880,26090
2590,2,25890,26100
2591,2,25900,26110
2592,2,25910,26120
2593,2,25920,26130
2594,2,25930,26140
2595,2,25940,26150
2596,2,25950,26160
2597,2,25960,26170
2598,2,25970,26180
2599,2,25980,26190
2600,2,25990,26200
2601,2,26000,26210
2602,2,26010,26220
2603,2,26020,26230
2604,2,26030,26240
2605,2,26040,26250
2606,2,26050,26260
2607,2,26060,26270
2608,2,26070,26280
2609,2,26080,26290
2610,2,26090,26300
2611,2,26100,26310
2612,2,26110,26320
2613,2,26120,26330
2614,2,26130,26340
2615,2,26140,26350
2616,2,26150,26360
2617,2,26160,26370
2618,2,26170,26380
2619,2,26180,26390
2620,2,26190,26400
2621,2,26200,26410
2622,2,26210,26420
2623,2,26220,26430
2624,2,26230,26440
2625,2,26240,26450
2626,2,26250,26460
2627,2,26260,26470
2628,2,26270,26480
2629,2,26280,26490
2630,2,26290,26500
2631,2,26300,26510
2632,2,26310,26520
2633,2,26320,26530
2634,2,26330,26540
2635,2,26340,26550
2636,2,26350,26560
2637,2,26360,26570
2638,2,26370,26580
2639,2,26380,26590
2640,2,26390,26600
2641,2,26400,26610
2642,2,26410,26620
2643,2,26420,26630
